_id,timestamp,Actor,Action,Activity,Location,Response,Correct Response,Details,Description
5df9694b7a72cf26846df797,2019-12-17T23:48:27.836Z,880c0bab-7928-4662-9524-3ac2d599834a,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df964a17a72cf26846df76b,2019-12-17T23:28:33.158Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 40, \""blue\"": 60 }""}",Input a Sample Size
5df964a0096899266f30df63,2019-12-17T23:28:32.535Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,13,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 51, \""blue\"": 49 }""}",Input a Sample Size
5df964a07a72cf26846df76a,2019-12-17T23:28:32.003Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,19,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 48, \""blue\"": 52 }""}",Input a Sample Size
5df964857a72cf26846df768,2019-12-17T23:28:05.398Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,50,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 79, \""blue\"": 21 }""}",Input a Sample Size
5df964847a72cf26846df767,2019-12-17T23:28:04.163Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,51,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 81, \""blue\"": 19 }""}",Input a Sample Size
5df96483096899266f30df62,2019-12-17T23:28:03.337Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,52,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 67, \""blue\"": 33 }""}",Input a Sample Size
5df964827a72cf26846df766,2019-12-17T23:28:02.559Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,53,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 72, \""blue\"": 28 }""}",Input a Sample Size
5df96481096899266f30df61,2019-12-17T23:28:01.554Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,55,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 83, \""blue\"": 17 }""}",Input a Sample Size
5df964817a72cf26846df765,2019-12-17T23:28:01.071Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,60,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 75, \""blue\"": 25 }""}",Input a Sample Size
5df96480096899266f30df60,2019-12-17T23:28:00.761Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,62,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 73, \""blue\"": 27 }""}",Input a Sample Size
5df964807a72cf26846df764,2019-12-17T23:28:00.286Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,113,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 81, \""blue\"": 19 }""}",Input a Sample Size
5df964707a72cf26846df763,2019-12-17T23:27:44.978Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,200,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 79, \""blue\"": 21 }""}",Input a Sample Size
5df9646c096899266f30df5f,2019-12-17T23:27:40.425Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,15,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 48, \""blue\"": 52 }""}",Input a Sample Size
5df9646c7a72cf26846df762,2019-12-17T23:27:40.351Z,72174d52-67f9-490b-b2f7-12c07d1081f4,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-SmallSizeCaution,,,,Navigated to SmallSizeCaution tab.
5df96463096899266f30df5c,2019-12-17T23:27:31.137Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,49,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 7, \""blue\"": 93 }""}",Input a Sample Size
5df964627a72cf26846df75f,2019-12-17T23:27:30.518Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,70,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 11, \""blue\"": 89 }""}",Input a Sample Size
5df96461096899266f30df5b,2019-12-17T23:27:29.484Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,97,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 28, \""blue\"": 72 }""}",Input a Sample Size
5df96460096899266f30df5a,2019-12-17T23:27:28.000Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,172,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 40, \""blue\"": 60 }""}",Input a Sample Size
5df96443096899266f30df58,2019-12-17T23:26:59.405Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,203,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 44, \""blue\"": 56 }""}",Input a Sample Size
5df96441096899266f30df57,2019-12-17T23:26:57.864Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,199,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 37, \""blue\"": 63 }""}",Input a Sample Size
5df964407a72cf26846df75d,2019-12-17T23:26:56.693Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,203,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 45, \""blue\"": 55 }""}",Input a Sample Size
5df9643f096899266f30df56,2019-12-17T23:26:55.771Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,210,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 31, \""blue\"": 69 }""}",Input a Sample Size
5df9643e7a72cf26846df75c,2019-12-17T23:26:54.941Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,193,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 32, \""blue\"": 68 }""}",Input a Sample Size
5df9643e096899266f30df55,2019-12-17T23:26:54.180Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,213,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 37, \""blue\"": 63 }""}",Input a Sample Size
5df9643c7a72cf26846df75b,2019-12-17T23:26:52.978Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,617,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 68, \""blue\"": 32 }""}",Input a Sample Size
5df9641c7a72cf26846df75a,2019-12-17T23:26:20.593Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,1000,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 71, \""blue\"": 29 }""}",Input a Sample Size
5df9641b096899266f30df54,2019-12-17T23:26:19.845Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,988,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 73, \""blue\"": 27 }""}",Input a Sample Size
5df9641b7a72cf26846df759,2019-12-17T23:26:19.281Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,968,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 68, \""blue\"": 32 }""}",Input a Sample Size
5df9641a096899266f30df53,2019-12-17T23:26:18.626Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,950,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 70, \""blue\"": 30 }""}",Input a Sample Size
5df964197a72cf26846df758,2019-12-17T23:26:17.849Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,927,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 69, \""blue\"": 31 }""}",Input a Sample Size
5df96419096899266f30df52,2019-12-17T23:26:17.035Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,882,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 63, \""blue\"": 37 }""}",Input a Sample Size
5df964187a72cf26846df757,2019-12-17T23:26:16.416Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,851,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 70, \""blue\"": 30 }""}",Input a Sample Size
5df963f7096899266f30df4e,2019-12-17T23:25:43.610Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,102,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 27, \""blue\"": 73 }""}",Input a Sample Size
5df963f57a72cf26846df753,2019-12-17T23:25:41.393Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,106,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 28, \""blue\"": 72 }""}",Input a Sample Size
5df963f47a72cf26846df751,2019-12-17T23:25:40.856Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,109,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 26, \""blue\"": 74 }""}",Input a Sample Size
5df963f17a72cf26846df750,2019-12-17T23:25:37.630Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,99,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 21, \""blue\"": 79 }""}",Input a Sample Size
5df963f0096899266f30df4c,2019-12-17T23:25:36.181Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,106,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 24, \""blue\"": 76 }""}",Input a Sample Size
5df963ef7a72cf26846df74f,2019-12-17T23:25:35.662Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,96,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 16, \""blue\"": 84 }""}",Input a Sample Size
5df963ef096899266f30df4b,2019-12-17T23:25:35.040Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,92,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 19, \""blue\"": 81 }""}",Input a Sample Size
5df963ee7a72cf26846df74e,2019-12-17T23:25:34.705Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,78,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 15, \""blue\"": 85 }""}",Input a Sample Size
5df963e67a72cf26846df74c,2019-12-17T23:25:26.773Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 100 }""}",Input a Sample Size
5df963e6096899266f30df4a,2019-12-17T23:25:26.724Z,72174d52-67f9-490b-b2f7-12c07d1081f4,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df963e3096899266f30df49,2019-12-17T23:25:23.305Z,72174d52-67f9-490b-b2f7-12c07d1081f4,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df963e37a72cf26846df74b,2019-12-17T23:25:23.302Z,72174d52-67f9-490b-b2f7-12c07d1081f4,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,5,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 5 }""}",Adjust how many significance tests you are running here
5df963e27a72cf26846df74a,2019-12-17T23:25:22.506Z,72174d52-67f9-490b-b2f7-12c07d1081f4,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df963c57a72cf26846df748,2019-12-17T23:24:53.021Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df963c2096899266f30df47,2019-12-17T23:24:50.387Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df963ba096899266f30df46,2019-12-17T23:24:42.232Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 100 }""}",Input a Sample Size
5df963ba7a72cf26846df747,2019-12-17T23:24:42.208Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df9638c096899266f30df45,2019-12-17T23:23:56.750Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,500,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 22, \""blue\"": 478 }""}",Adjust how many significance tests you are running here
5df9638c7a72cf26846df746,2019-12-17T23:23:56.223Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,190,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 9, \""blue\"": 181 }""}",Adjust how many significance tests you are running here
5df96389096899266f30df44,2019-12-17T23:23:53.346Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,90,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 5, \""blue\"": 85 }""}",Adjust how many significance tests you are running here
5df96364096899266f30df43,2019-12-17T23:23:16.501Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,100,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 6, \""blue\"": 94 }""}",Adjust how many significance tests you are running here
5df963607a72cf26846df745,2019-12-17T23:23:12.156Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,90,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 4, \""blue\"": 86 }""}",Adjust how many significance tests you are running here
5df963447a72cf26846df744,2019-12-17T23:22:44.082Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 10 }""}",Adjust how many significance tests you are running here
5df963407a72cf26846df743,2019-12-17T23:22:40.441Z,880c0bab-7928-4662-9524-3ac2d599834a,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df9631f7a72cf26846df742,2019-12-17T23:22:07.857Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df9631f096899266f30df42,2019-12-17T23:22:07.853Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,5,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 5 }""}",Adjust how many significance tests you are running here
5df962ce096899266f30df41,2019-12-17T23:20:46.491Z,6e6c2e75-60ad-436a-ab6d-ce8a5c93bf4e,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df95fbb7a72cf26846df6d3,2019-12-17T23:07:39.198Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,11,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 53, \""blue\"": 47 }""}",Input a Sample Size
5df95fb47a72cf26846df6d2,2019-12-17T23:07:32.735Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,51,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 66, \""blue\"": 34 }""}",Input a Sample Size
5df95f8a096899266f30dec6,2019-12-17T23:06:50.724Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,200,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 87, \""blue\"": 13 }""}",Input a Sample Size
5df95f897a72cf26846df6ce,2019-12-17T23:06:49.031Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,199,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 87, \""blue\"": 13 }""}",Input a Sample Size
5df95f72096899266f30debf,2019-12-17T23:06:26.289Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,6,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 22, \""blue\"": 78 }""}",Input a Sample Size
5df95f6c096899266f30debe,2019-12-17T23:06:20.230Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForSmallCaution,15,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 56, \""blue\"": 44 }""}",Input a Sample Size
5df95f6c7a72cf26846df6c9,2019-12-17T23:06:20.222Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-SmallSizeCaution,,,,Navigated to SmallSizeCaution tab.
5df95f6a096899266f30debd,2019-12-17T23:06:18.511Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,1000,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 73, \""blue\"": 27 }""}",Input a Sample Size
5df95f697a72cf26846df6c8,2019-12-17T23:06:17.846Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,969,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 74, \""blue\"": 26 }""}",Input a Sample Size
5df95f677a72cf26846df6c7,2019-12-17T23:06:15.433Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,104,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 21, \""blue\"": 79 }""}",Input a Sample Size
5df95f63096899266f30debc,2019-12-17T23:06:11.262Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#sizeForLargeCaution,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 100 }""}",Input a Sample Size
5df95f637a72cf26846df6c6,2019-12-17T23:06:11.246Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-LargeSizeCaution,,,,Navigated to LargeSizeCaution tab.
5df95f4a7a72cf26846df6c4,2019-12-17T23:05:46.098Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,500,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 22, \""blue\"": 478 }""}",Adjust how many significance tests you are running here
5df95f48096899266f30debb,2019-12-17T23:05:44.596Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,480,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 22, \""blue\"": 458 }""}",Adjust how many significance tests you are running here
5df95f37096899266f30deb9,2019-12-17T23:05:27.486Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,100,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 4, \""blue\"": 96 }""}",Adjust how many significance tests you are running here
5df95f257a72cf26846df6c0,2019-12-17T23:05:09.161Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,10,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 10 }""}",Adjust how many significance tests you are running here
5df95f1f7a72cf26846df6bf,2019-12-17T23:05:03.608Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,interacted,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#days,5,,"{""https://shinyapps&46;science&46;psu&46;edu/details"":""{ \""red\"": 0, \""blue\"": 5 }""}",Adjust how many significance tests you are running here
5df95f1f096899266f30deb4,2019-12-17T23:05:03.593Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,experienced,Significance Testing Caveats,https://psu-eberly.shinyapps.io:/Significance_Testing_Caveats/#shiny-tab-MultipleTestingCaution,,,,Navigated to MultipleTestingCaution tab.
5df95f1d7a72cf26846df6bd,2019-12-17T23:05:01.315Z,e3a02daa-8c42-419d-b631-0af7cadf7e9f,launched,Caveats of Significance Testing,https://psu-eberly.shinyapps.io/Significance_Testing_Caveats/,,,,
5df95e7c096899266f30dea3,2019-12-17T23:02:20.260Z,ddc13a4e-b661-46fb-819e-3094d7b73683,interacted,Hypothesis Testing Game,https://psu-eberly.shinyapps.io:/Hypothesis_Testing_Game/#grid-1-2,,,,Tile grid-1-2 selected. Rendering question: 1.
5df95e79096899266f30dea2,2019-12-17T23:02:17.319Z,ddc13a4e-b661-46fb-819e-3094d7b73683,answered,Hypothesis Testing Game,https://psu-eberly.shinyapps.io:/Hypothesis_Testing_Game/#grid-1-1,Larger,FALSE,,Question 7: Does the p-value get larger or smaller when the sample size increases
